"A_1";"A_2";"A_3";"A_4";"A_5";"A_6";"A_7";"A_8";"A_9";"A_10";"CP_1";"CP_2";"CP_3";"CP_4";"CP_5";"CP_6";"CP_7";"CP_8";"CP_9";"CP_10";"FREQ_nm_1";"FREQ_nm_2";"FREQ_nm_3";"FREQ_nm_4";"FREQ_nm_5";"FREQ_nm_6";"FREQ_nm_7";"FREQ_nm_8";"FREQ_nm_9";"FREQ_nm_10";"A_vs_CP_1";"A_vs_CP_2";"A_vs_CP_3";"A_vs_CP_4";"A_vs_CP_5";"A_vs_CP_6";"A_vs_CP_7";"A_vs_CP_8";"A_vs_CP_9";"A_vs_CP_10";"A_vs_FREQ_nm_1";"A_vs_FREQ_nm_2";"A_vs_FREQ_nm_3";"A_vs_FREQ_nm_4";"A_vs_FREQ_nm_5";"A_vs_FREQ_nm_6";"A_vs_FREQ_nm_7";"A_vs_FREQ_nm_8";"A_vs_FREQ_nm_9";"A_vs_FREQ_nm_10";"CP_vs_FREQ_nm_1";"CP_vs_FREQ_nm_2";"CP_vs_FREQ_nm_3";"CP_vs_FREQ_nm_4";"CP_vs_FREQ_nm_5";"CP_vs_FREQ_nm_6";"CP_vs_FREQ_nm_7";"CP_vs_FREQ_nm_8";"CP_vs_FREQ_nm_9";"CP_vs_FREQ_nm_10";"gt"
0.145868128173538;0.220696284893399;0.0769384591507841;0.0509698748493901;0.0949497704278724;0.116456711005272;0.0797865228382712;0.0360187508728081;0.0644530880351144;0.1036357128386;0.0303470612725451;0.105049524590397;0.0253124565328362;0.186166278572115;0.158398844536142;0.0681934774603966;0.0758959290470253;0.132115477081521;0.0685808806868733;0.146497858867813;0.0738308837052489;0.149092685346039;0.0311959473336678;0.141434904464092;0.136480565121213;0.0863048834385236;0.0730690468412631;0.103180354132937;0.0629342912683753;0.140079700419656;0.00697958355041118;0.0111844075300945;0.00751002116084041;0.0210533078584149;0.0126746196576346;0.00406646460693095;0.0021740281740668;0.0152042548291198;0.000241806360536416;0.00223679517643102;0.00859719289626857;0.00471735128148037;0.00515471095060312;0.0115538724594368;0.00960985159677225;0.00193380197422209;0.0010881425724492;0.00925221214006654;0.000562051054149616;0.00230653464895436;0.00220873678037693;0.00195240600987002;0.00039319705215089;0.00157892670855296;0.000459525930935098;0.000561511790322403;0.000268179893348424;0.000946671077935644;0.000288339858198924;0.000231381812465667;0
0.0227854982853282;0.0570520992852723;0.0374448634550266;0.356201208064848;0.0921169340681526;0.00643463359436747;0.126489087349052;0.193475967185338;0.0943513715621881;0.0133655468418698;0.00921747380971759;0.00223134765322011;0.00694548067042903;0.209424569651494;0.0661204100699213;3.59294548281348e-06;0.0625574858712071;0.310300122474361;0.310013156510552;0.0232913207284121;0.0199989635569569;0.0331826087151657;0.0183258814110433;0.262301751144892;0.0610040172576737;0.000128893840103094;0.0902783170705016;0.262514024746921;0.231843895543673;0.0198717851854749;0.00085330667582305;0.0173214403807147;0.00633080549283162;0.0143281594426817;0.00403517061244009;0.00221710410234131;0.0094500928418855;0.0232955587018666;0.0347702361554124;0.00171323300202549;0.000290549524828775;0.0020071343105047;0.00249109245668846;0.00452410588092451;0.00336546192392606;0.00198800759467365;0.00389968569893993;0.0103139778027282;0.0170602661980996;0.000624460932227082;0.000632241288036714;0.00923038447540949;0.00139153088267774;0.00340424514424444;0.000310149945238822;3.77728921827461e-05;0.0034839456328766;0.00364487869797722;0.00347390829495331;0.000608562160896915;2
0.0380230865569735;0.0677308849358201;0.0965900646391918;0.116174721081202;0.130393803926814;0.14181807169032;0.13759391387498;0.116580877931008;0.0898114514637018;0.0519162621336887;0.0233914883713907;0.0228439405209583;0.0937495601699786;0.0698010613352926;0.100725025148302;0.171992515038716;0.094952683735668;0.101658723763074;0.140917985668163;0.177309495267772;0.0344859043691667;0.0358977531847079;0.101907634850642;0.100417944123032;0.0858940355926116;0.200050194981117;0.0989968177214009;0.117023465741302;0.100603870541616;0.121750732580339;0.0014577051715673;0.00609503015166324;0.00822460769463313;0.0075077790319891;0.00157326875817361;0.00111034618416386;0.00217431285697958;0.000947346812075727;0.0162069671836449;0.0226376012914909;0.000365687647765816;0.00291074528252632;0.0093045765301654;0.00520612853524494;0.00341843588425671;0.00348200668320953;0.00224129631457616;0.000978240550079354;0.0119755287597715;0.0122707690764011;0.000645361103167122;0.000872787026286922;0.000292389201463531;0.00142601993548152;0.000625222669218707;0.00179732324135595;0.000729249496264188;0.000365175141316488;0.00203991610346722;0.00296850448027791;10
0.139798242540374;0.190217788157258;0.178784753448967;0.122873374864088;0.0782173546441639;0.0398187450450239;0.0181644060742975;0.0261996518159086;0.0747504187626512;0.111021909209859;0;0.00324361945103471;0.0433114664063953;0.043776000754916;0.0819488951877138;0.298934746762865;0.125162243960653;0.143397575147987;0.131373065488273;0.120854222590829;0.0440130094337699;0.0742979244154783;0.0793832412015087;0.0788164933042349;0.109857378727817;0.148237053121351;0.125182837571787;0.102454759135119;0.113829227210672;0.111398257961316;0;0.00956756465318204;0.0223849899001798;0.00989967996193425;0.0068435166850143;0.0566837992916922;0.0225275435488761;0.0225301141585715;0.00525241735739059;0.000113559526901434;0.0131316075464575;0.0132157928646031;0.00983906432831873;0.00272020272847024;0.0023930140733689;0.0170122210066143;0.0225087969765719;0.012656324221176;0.00231951756353798;0.000127404480072576;0;0.00272203123748848;0.0027986488512887;0.00271899826963156;0.00442369698106359;0.0131446200134175;0.00128288635685808;0.0020986410293425;0.000800952451595838;0.000245695466146549;1
0.0105922921327896;0.0437746872314325;0.120795569094929;0.149063459959804;0.152746928790885;0.182188307070078;0.160133816727646;0.0493183045112403;0.047051211738021;0.0773395545453657;0.0214748621076373;0.0198268953650775;0.0461826986041389;0.0545445489953485;0.160638304707429;0.137379025750399;0.309619442962103;0.0248957217809797;0.123687681396396;0.0974484357724771;0.01483826161662;0.0193539451015497;0.0882375624265742;0.1082295869106;0.163545833746442;0.141349139737682;0.254646307708581;0.0298368411808394;0.0790460322582067;0.0944427950855313;0.00250585773745587;0.00403745007162649;0.0149853257463664;0.0157952520508618;0.000867689203814198;0.0048735770728435;0.014273123336501;0.00220433701760902;0.0115471437281669;0.00179265578816064;0.00176350493549242;0.00512030507859781;0.00271141233856209;0.00192053577581292;0.00167181517486353;0.00409159750803056;0.00977612507941066;0.00213418480507138;0.00499288366952352;0.00090135526361616;0.000379424370533499;0.000135789273784412;0.00619130028136846;0.00904980922358839;0.000361360840758011;0.000129254728836794;0.0024450865435806;0.000611354901403558;0.0026087955697015;0.00177927403232405;1
0.0207676067840693;0.0692560474637833;0.11524550716759;0.0955952626945792;0.0255539096926557;0.108803551085526;0.138268481125419;0.250938557700595;0.107032587944182;0.0634215505211675;0.0107385766851422;0.0101134801036249;0.00454202738164544;0.0261916281301741;0.00850374557319481;0.128565692319022;0.114515183039772;0.334555106342881;0.198447865568006;0.159227068213414;0.0150564411863407;0.0345506180472844;0.0607599487071859;0.0509952483675782;0.00990263043714718;0.12399579240343;0.119612841615168;0.294605722402729;0.164052544852952;0.12141347245324;0.00165279029179326;0.0138632646467184;0.0329368900970864;0.0121492041713584;0.00373772659242064;0.00238182119925067;0.00231845162715493;0.00577400127418877;0.00832068428204487;0.011608674307596;0.000781800087908919;0.0044445871667695;0.00520331387212846;0.00362991298106269;0.00276549005616981;0.00164148021616258;0.00119150497565576;0.00128886976862767;0.00330799740456433;0.00492747861885893;0.000493278951992748;0.00390484422708086;0.0155731263335359;0.00360415765007084;0.00014221419680984;0.000147489457032861;0.00109886612708499;0.00181699860294738;0.00149576026426173;0.00177158707999045;0
0.0207676067840693;0.0692560474637833;0.11524550716759;0.0955952626945792;0.0255539096926557;0.108803551085526;0.138268481125419;0.250938557700595;0.107032587944182;0.0634215505211675;0.0107385766851422;0.0101134801036249;0.00454202738164544;0.0261916281301741;0.00850374557319481;0.128565692319022;0.114515183039772;0.334555106342881;0.198447865568006;0.159227068213414;0.0150564411863407;0.0345506180472844;0.0607599487071859;0.0509952483675782;0.00990263043714718;0.12399579240343;0.119612841615168;0.294605722402729;0.164052544852952;0.12141347245324;0.00165279029179326;0.0138632646467184;0.0329368900970864;0.0121492041713584;0.00373772659242064;0.00238182119925067;0.00231845162715493;0.00577400127418877;0.00832068428204487;0.011608674307596;0.000781800087908919;0.0044445871667695;0.00520331387212846;0.00362991298106269;0.00276549005616981;0.00164148021616258;0.00119150497565576;0.00128886976862767;0.00330799740456433;0.00492747861885893;0.000493278951992748;0.00390484422708086;0.0155731263335359;0.00360415765007084;0.00014221419680984;0.000147489457032861;0.00109886612708499;0.00181699860294738;0.00149576026426173;0.00177158707999045;0
0.0207676067840693;0.0692560474637833;0.11524550716759;0.0955952626945792;0.0255539096926557;0.108803551085526;0.138268481125419;0.250938557700595;0.107032587944182;0.0634215505211675;0.0107385766851422;0.0101134801036249;0.00454202738164544;0.0261916281301741;0.00850374557319481;0.128565692319022;0.114515183039772;0.334555106342881;0.198447865568006;0.159227068213414;0.0150564411863407;0.0345506180472844;0.0607599487071859;0.0509952483675782;0.00990263043714718;0.12399579240343;0.119612841615168;0.294605722402729;0.164052544852952;0.12141347245324;0.00165279029179326;0.0138632646467184;0.0329368900970864;0.0121492041713584;0.00373772659242064;0.00238182119925067;0.00231845162715493;0.00577400127418877;0.00832068428204487;0.011608674307596;0.000781800087908919;0.0044445871667695;0.00520331387212846;0.00362991298106269;0.00276549005616981;0.00164148021616258;0.00119150497565576;0.00128886976862767;0.00330799740456433;0.00492747861885893;0.000493278951992748;0.00390484422708086;0.0155731263335359;0.00360415765007084;0.00014221419680984;0.000147489457032861;0.00109886612708499;0.00181699860294738;0.00149576026426173;0.00177158707999045;0
0.0435357175606441;0.0623461091340074;0.0553441718843027;0.0573702958270116;0.299426201107737;0.233487257642517;0.0276104943298067;0.0285594942495117;0.0457669200737603;0.139421175517157;0.127604126637332;0.204411410763301;0.0170458774226577;0.0362767441452777;0.0372078116579228;0.131921276694533;0.113839740712455;0.093826443776296;0.0702732680766502;0.158615703096478;0.109006188921593;0.176947323402586;0.0323639387846065;0.0384868457529283;0.0920445008942808;0.141160625063487;0.0948375622693269;0.0828346471704267;0.0602244895604793;0.163445345527127;0.011536163213674;0.0211648166096219;0.00671998897659994;0.00438669682598949;0.058989401272708;0.0116185230261241;0.0195810458232657;0.0134787960790097;0.00142630343391963;0.000336457449040894;0.0080058047213571;0.0152689762898265;0.00215635877484788;0.00290136720336923;0.0291873647011872;0.00760023336236484;0.0152233702126565;0.0117337818578989;0.000614920339631493;0.000533210511940517;0.000470686038694481;0.000590209022962029;0.00172954406456152;0.000179664132657344;0.00636758511662017;0.000620915275679534;0.000439990363481573;0.000234837924545952;0.000210243029523474;3.93755819035505e-05;0
0.145868128173538;0.220696284893399;0.0769384591507841;0.0509698748493901;0.0949497704278724;0.116456711005272;0.0797865228382712;0.0360187508728081;0.0644530880351144;0.1036357128386;0.0303470612725451;0.105049524590397;0.0253124565328362;0.186166278572115;0.158398844536142;0.0681934774603966;0.0758959290470253;0.132115477081521;0.0685808806868733;0.146497858867813;0.0738308837052489;0.149092685346039;0.0311959473336678;0.141434904464092;0.136480565121213;0.0863048834385236;0.0730690468412631;0.103180354132937;0.0629342912683753;0.140079700419656;0.00697958355041118;0.0111844075300945;0.00751002116084041;0.0210533078584149;0.0126746196576346;0.00406646460693095;0.0021740281740668;0.0152042548291198;0.000241806360536416;0.00223679517643102;0.00859719289626857;0.00471735128148037;0.00515471095060312;0.0115538724594368;0.00960985159677225;0.00193380197422209;0.0010881425724492;0.00925221214006654;0.000562051054149616;0.00230653464895436;0.00220873678037693;0.00195240600987002;0.00039319705215089;0.00157892670855296;0.000459525930935098;0.000561511790322403;0.000268179893348424;0.000946671077935644;0.000288339858198924;0.000231381812465667;0
0.0435357175606441;0.0623461091340074;0.0553441718843027;0.0573702958270116;0.299426201107737;0.233487257642517;0.0276104943298067;0.0285594942495117;0.0457669200737603;0.139421175517157;0.127604126637332;0.204411410763301;0.0170458774226577;0.0362767441452777;0.0372078116579228;0.131921276694533;0.113839740712455;0.093826443776296;0.0702732680766502;0.158615703096478;0.109006188921593;0.176947323402586;0.0323639387846065;0.0384868457529283;0.0920445008942808;0.141160625063487;0.0948375622693269;0.0828346471704267;0.0602244895604793;0.163445345527127;0.011536163213674;0.0211648166096219;0.00671998897659994;0.00438669682598949;0.058989401272708;0.0116185230261241;0.0195810458232657;0.0134787960790097;0.00142630343391963;0.000336457449040894;0.0080058047213571;0.0152689762898265;0.00215635877484788;0.00290136720336923;0.0291873647011872;0.00760023336236484;0.0152233702126565;0.0117337818578989;0.000614920339631493;0.000533210511940517;0.000470686038694481;0.000590209022962029;0.00172954406456152;0.000179664132657344;0.00636758511662017;0.000620915275679534;0.000439990363481573;0.000234837924545952;0.000210243029523474;3.93755819035505e-05;0
0.145868128173538;0.220696284893399;0.0769384591507841;0.0509698748493901;0.0949497704278724;0.116456711005272;0.0797865228382712;0.0360187508728081;0.0644530880351144;0.1036357128386;0.0303470612725451;0.105049524590397;0.0253124565328362;0.186166278572115;0.158398844536142;0.0681934774603966;0.0758959290470253;0.132115477081521;0.0685808806868733;0.146497858867813;0.0738308837052489;0.149092685346039;0.0311959473336678;0.141434904464092;0.136480565121213;0.0863048834385236;0.0730690468412631;0.103180354132937;0.0629342912683753;0.140079700419656;0.00697958355041118;0.0111844075300945;0.00751002116084041;0.0210533078584149;0.0126746196576346;0.00406646460693095;0.0021740281740668;0.0152042548291198;0.000241806360536416;0.00223679517643102;0.00859719289626857;0.00471735128148037;0.00515471095060312;0.0115538724594368;0.00960985159677225;0.00193380197422209;0.0010881425724492;0.00925221214006654;0.000562051054149616;0.00230653464895436;0.00220873678037693;0.00195240600987002;0.00039319705215089;0.00157892670855296;0.000459525930935098;0.000561511790322403;0.000268179893348424;0.000946671077935644;0.000288339858198924;0.000231381812465667;0
0.145868128173538;0.220696284893399;0.0769384591507841;0.0509698748493901;0.0949497704278724;0.116456711005272;0.0797865228382712;0.0360187508728081;0.0644530880351144;0.1036357128386;0.0303470612725451;0.105049524590397;0.0253124565328362;0.186166278572115;0.158398844536142;0.0681934774603966;0.0758959290470253;0.132115477081521;0.0685808806868733;0.146497858867813;0.0738308837052489;0.149092685346039;0.0311959473336678;0.141434904464092;0.136480565121213;0.0863048834385236;0.0730690468412631;0.103180354132937;0.0629342912683753;0.140079700419656;0.00697958355041118;0.0111844075300945;0.00751002116084041;0.0210533078584149;0.0126746196576346;0.00406646460693095;0.0021740281740668;0.0152042548291198;0.000241806360536416;0.00223679517643102;0.00859719289626857;0.00471735128148037;0.00515471095060312;0.0115538724594368;0.00960985159677225;0.00193380197422209;0.0010881425724492;0.00925221214006654;0.000562051054149616;0.00230653464895436;0.00220873678037693;0.00195240600987002;0.00039319705215089;0.00157892670855296;0.000459525930935098;0.000561511790322403;0.000268179893348424;0.000946671077935644;0.000288339858198924;0.000231381812465667;0
0.0435357175606441;0.0623461091340074;0.0553441718843027;0.0573702958270116;0.299426201107737;0.233487257642517;0.0276104943298067;0.0285594942495117;0.0457669200737603;0.139421175517157;0.127604126637332;0.204411410763301;0.0170458774226577;0.0362767441452777;0.0372078116579228;0.131921276694533;0.113839740712455;0.093826443776296;0.0702732680766502;0.158615703096478;0.109006188921593;0.176947323402586;0.0323639387846065;0.0384868457529283;0.0920445008942808;0.141160625063487;0.0948375622693269;0.0828346471704267;0.0602244895604793;0.163445345527127;0.011536163213674;0.0211648166096219;0.00671998897659994;0.00438669682598949;0.058989401272708;0.0116185230261241;0.0195810458232657;0.0134787960790097;0.00142630343391963;0.000336457449040894;0.0080058047213571;0.0152689762898265;0.00215635877484788;0.00290136720336923;0.0291873647011872;0.00760023336236484;0.0152233702126565;0.0117337818578989;0.000614920339631493;0.000533210511940517;0.000470686038694481;0.000590209022962029;0.00172954406456152;0.000179664132657344;0.00636758511662017;0.000620915275679534;0.000439990363481573;0.000234837924545952;0.000210243029523474;3.93755819035505e-05;0
