gold_x;gold_y;brown_x;brown_y;blue_x;blue_y;green_x;green_y;indigo_x;indigo_y;coral_x;coral_y
822.1559515341726;479.16531455381585;;;;;822.8005689597994;475.6106170887649;824.7608561515808;470.3730682730675;820.5043193474561;147.66398122793436
821.164748016879;479.05659512510897;;;;;821.8221599838046;475.3625388848782;823.8936119452119;469.86070463526994;819.4922123512831;147.65313679205624
820.1784435553552;478.88925620508195;;;;;820.8543715527821;475.1171535484791;823.0376124382019;469.3495725989342;818.4953505462408;147.6411051135063
819.208273124516;478.6653707210422;;;;;819.883152770996;474.8708984375;822.1871092719957;468.83650228136685;817.4914049915533;147.6274503619097
818.2281468032004;478.43918772381545;;;;;818.9189615011215;474.6264251708984;821.3332616686821;468.3162595257163;816.5030062507593;147.61230692694616
817.2456838904025;478.2124655131698;;;;;817.9555622642737;474.38215272638206;820.4803790999576;467.7915081301471;815.5085017993599;147.59515833264592
816.2773637292981;477.9890070144534;;;;;816.9777015614404;474.1342135386169;819.632447719574;467.26479691267014;814.5087145764144;147.57575685454358
815.2992135925292;477.76328005981446;;;;;816.0175305856467;473.8907596282959;818.7764679789543;466.72805412858725;813.5044612055385;147.55383441499632
814.327675048828;477.53907885742194;;;;;815.0397733688354;473.6428466796875;817.9316852018237;466.19339448120445;812.4965504332631;147.5291016175151
813.3631612701416;477.3017391471863;;;;;814.080793706933;473.3996948301792;817.0925650453428;465.6574721150828;811.5058233591936;147.5018308626505
812.3882910312228;477.04995468489176;;;;;813.1049675463438;473.14475407075884;816.2525805160403;465.1161615392193;810.512320210676;147.47122013771033
811.426751468897;476.79479496735337;;;;;812.164450376153;472.792306371212;815.4134470681893;464.5705626496492;809.4974715299703;147.43621966398985
810.465297265079;476.5338207876803;;;;;811.2308305512668;472.44244337034223;814.5767829790711;464.02174455393106;808.5010706546684;147.3978016778041
809.5000099582672;476.2664109606743;;;;;810.29790696836;472.09284127793;813.744113246561;463.47074605834496;807.504169032678;147.3549286991954
808.5275807390996;475.9918445189363;;;;;809.3680033220053;471.7443708710671;812.9168734028935;462.9185761446133;806.5074938275956;147.30717864384596
807.5721110409202;475.7171816876605;;;;;808.4203664959874;471.38925516460085;812.0866905199364;462.3596404833952;805.5117539260739;147.25410167765
806.6056758715845;475.4345545568941;;;;;807.483533629501;471.0381881143461;811.2544330040691;461.79444841457007;804.5000646270786;147.1941217878917
805.6515482905512;475.15084703158715;;;;;806.5448231586155;470.68641745402203;810.4309192756191;461.2303695139708;803.5085910062423;147.12882954524656
804.6943170729052;474.86158050141177;;;;;805.6182249449491;470.33918571901324;809.6072042360902;460.66131228674203;802.5200503516473;147.05667695154517
803.7407789981066;474.56882493398336;;;;;804.6771711758171;469.98653693535175;808.7942527607083;460.0949022928253;801.518541412483;146.9756873233415
802.7829583781264;474.2701195784017;;;;;803.7479675491993;469.6383288526162;807.9724499955773;459.51744383294135;800.5218700884429;146.88642731409055
801.8251714488566;473.9667552696988;;;;;802.7979107023572;469.28230627193307;807.15258323343;458.9364051194134;799.5305887395889;146.78823516327142
800.8862207314074;473.6647871056125;;;;;801.8718985985519;468.93529417467124;806.3458304405212;458.3597909808159;798.5297507060319;146.67863343149423
799.9251657506527;473.35097337954494;;;;;800.9345620376524;468.58403837088497;805.5212379088625;457.76537746179383;797.5359959212573;146.55838337605994
798.9743607659899;473.03572847840655;;;;;799.9897313507349;468.22997423189884;804.7425813550828;457.16349471046124;796.5497587619916;146.4266844876787
798.0368786334135;472.7201760891108;;;;;799.0618684147618;467.88226855714527;803.9840244737948;456.49654874939006;795.5570015562962;146.2804645799595
797.0834767521434;472.39437017969135;;;;;798.1237904140664;467.5307349075539;803.2684568423167;455.78970357643266;794.5731768900212;146.12073208408802
796.1477859845459;472.0697257203683;;;;;797.1895006627889;467.1806208596826;802.6003827034021;455.05721532284406;793.5848165032969;145.94395000719524
795.199298604492;471.7355933553679;;;;;796.252576821873;466.82951971783484;801.9579253847971;454.28237831871957;792.6065695259343;145.7513152783435
794.2556870129616;471.398022443829;;;;;795.3071821538324;466.475244233585;801.3589927570895;453.49375150259584;791.638600293437;145.5417452679947
793.3184948201948;471.0575354094607;;;;;794.3778691231014;466.12699515295026;800.7833487996832;452.67152116727084;790.6554582145066;145.30773611277343
792.3865391853573;470.69285117022605;;;;;793.4496288245916;465.77914806604383;800.2418848122918;451.8368052790029;789.6964587056916;145.0569882483706
791.4730783641413;470.2683609104976;;;;;792.5097713452672;465.4269475778565;799.7220026996201;450.97567974601407;788.7363063321084;144.78160580059048
790.6020973712689;469.7899882430421;;;;;791.5668281203341;465.0735907429531;799.2337247833609;450.1100660637021;787.7757858142916;144.47950814196375
789.7694245018763;469.252150489741;;;;;790.6307154478579;464.7227935768962;798.765420076699;449.2246012435062;786.8271286310089;144.15264508391323
788.9741951553897;468.64887899740785;;;;;789.6969981686392;464.3728940561665;798.3167423146591;448.321979326196;785.9013172020298;143.8039375378117
