"project";"AuthorTime";"CommitterTime";"AuthorTimeUnixEpochMilliSecs";"CommitterTimeUnixEpochMilliSecs";"MinutesSincePreviousCommit";"AuthorNominalLabel";"CommitterNominalLabel";"IsInitialCommit";"IsMergeCommit";"NumberOfParentCommits";"ParentCommitSHA1s";"NumberOfFilesAdded";"NumberOfFilesAddedNet";"NumberOfLinesAddedByAddedFiles";"NumberOfLinesAddedByAddedFilesNet";"NumberOfFilesDeleted";"NumberOfFilesDeletedNet";"NumberOfLinesDeletedByDeletedFiles";"NumberOfLinesDeletedByDeletedFilesNet";"NumberOfFilesModified";"NumberOfFilesModifiedNet";"NumberOfFilesRenamed";"NumberOfFilesRenamedNet";"NumberOfLinesAddedByModifiedFiles";"NumberOfLinesAddedByModifiedFilesNet";"NumberOfLinesDeletedByModifiedFiles";"NumberOfLinesDeletedByModifiedFilesNet";"NumberOfLinesAddedByRenamedFiles";"NumberOfLinesAddedByRenamedFilesNet";"NumberOfLinesDeletedByRenamedFiles";"NumberOfLinesDeletedByRenamedFilesNet";"Density";"AffectedFilesRatioNet";"KW_add";"KW_allow";"KW_bug";"KW_chang";"KW_error";"KW_fail";"KW_fix";"KW_implement";"KW_improv";"KW_issu";"KW_method";"KW_new";"KW_npe";"KW_refactor";"KW_remov";"KW_report";"KW_set";"KW_support";"KW_test";"KW_use";"label";"prob_a";"prob_c";"prob_p"
"project_10";"2021-05-18 08:05:06";"2021-05-18 08:05:06";1621325586000;1621325586000;0.5167;"L3885f280fbe7a83";"L3885f280fbe7a83";0;1;2;"dacbd84da427a9870b7ad6b28108db36404e9b51,1673fcbaef237a1561cdda8160c5a222e37d4f48";0;0;0;0;6;4;53;39;24;23;0;0;552;340;317;278;0;0;0;0;0.71258;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"p";0.00606019658094844;0.00791399132230378;0.986025812096748
"project_10";"2021-05-14 12:05:50";"2021-05-18 08:05:59";1620995510000;1621325999000;6412.2833;"L3885f280fbe7a83";"L3885f280fbe7a83";0;0;1;"cbb91c909691fc21a356a95bb04e2e6c7a1fc950";2;2;1319;1319;0;0;0;0;9;9;1;0;41;38;42;42;0;0;0;0;0.99786;0.91667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"a";0.973509914389194;0.00174436732392227;0.0247457182868843
"project_10";"2021-05-18 08:05:35";"2021-05-18 08:05:17";1621325555000;1621326017000;0.3;"L3885f280fbe7a83";"L3885f280fbe7a83";0;0;1;"c1664074e95632b878b4d622d8aaf33ae0b90dbb";0;0;0;0;0;0;0;0;3;3;0;0;5;5;6;5;0;0;0;0;0.90909;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.00207644633444233;0.994485803619875;0.00343775004568236
"project_10";"2021-05-18 20:05:09";"2021-05-18 20:05:09";1621368729000;1621368729000;1474.9;"L93d46d2b1a10889";"L93d46d2b1a10889";0;0;1;"8ca45faf47b3e54ff7d223416d053ba9d3964576";0;0;0;0;0;0;0;0;7;7;0;0;143;135;79;79;0;0;0;0;0.96396;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"a";0.981166025575573;0.00441001408380741;0.0144239603406198
"project_10";"2021-05-18 20:05:00";"2021-05-18 20:05:00";1621369200000;1621369200000;7.85;"Ldb5ebff55939f65";"Ldb5ebff55939f65";0;1;2;"cbb91c909691fc21a356a95bb04e2e6c7a1fc950,c5edcbf5ce82c23d0a8493105e461470d96c27bf";0;0;0;0;0;0;0;0;11;11;0;0;359;323;114;114;0;0;0;0;0.92389;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.0508565247912983;0.880495083548073;0.0686483916606283
"project_10";"2021-05-18 23:05:49";"2021-05-18 23:05:49";1621379029000;1621379029000;7296.1167;"Lcb0ea21bc89583f";"Lcb0ea21bc89583f";0;0;1;"cbb91c909691fc21a356a95bb04e2e6c7a1fc950";4;4;130;107;0;0;0;0;7;7;0;0;14;8;43;34;0;0;0;0;0.79679;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;"p";0.0111036311261019;0.00288025071200282;0.986016118161895
"project_10";"2021-05-18 23:05:31";"2021-05-18 23:05:31";1621379311000;1621379311000;4.7;"Lcb0ea21bc89583f";"Lcb0ea21bc89583f";0;1;2;"32986c3e82edaca31732543f317338b14597c928,3a4cfa9b7aeae350ecf492954e21e0f0754c50eb";4;4;130;107;0;0;0;0;7;7;0;0;14;8;43;34;0;0;0;0;0.79679;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"p";0.0158886319612427;0.00268896967068836;0.981422398368069
"project_10";"2021-05-18 23:05:25";"2021-05-18 23:05:25";1621380265000;1621380265000;15.9;"Lcb0ea21bc89583f";"Lcb0ea21bc89583f";0;0;1;"1658d7390bb6836779f2887eabbcccad55c27167";1;0;0;0;0;0;0;0;3;3;2;0;6;6;10;10;0;0;0;0;1;0.5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;"c";0.00886418395308986;0.967444573578551;0.0236912424683598
"project_10";"2021-05-18 23:05:45";"2021-05-18 23:05:45";1621380285000;1621380285000;0.3333;"Lcb0ea21bc89583f";"Lcb0ea21bc89583f";0;1;2;"7fefc7af659d0e119e85255cf219afd0ab5843ba,054af2941f4588120310dc34fb12f215139c2adf";2;2;1319;1319;0;0;0;0;12;12;1;0;76;65;80;64;0;0;0;0;0.98169;0.93333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"a";0.986451330640471;0.00125977726676985;0.0122888920927589
"project_10";"2021-05-19 08:05:26";"2021-05-19 08:05:26";1621412306000;1621412306000;1438.15;"L3885f280fbe7a83";"L3885f280fbe7a83";0;0;1;"7355b12bfa01a7dde458db60b44a50fc99aaafe7";0;0;0;0;1;1;209;209;5;4;0;0;13;12;13;10;0;0;0;0;0.98298;0.83333;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.00801476858805122;0.954088074196442;0.037897157215507
"project_10";"2021-05-19 08:05:37";"2021-05-19 08:05:37";1621412377000;1621412377000;1.1833;"L3885f280fbe7a83";"L3885f280fbe7a83";0;1;2;"6842a0b096073f058978e946db2fcd587b9eb26b,054af2941f4588120310dc34fb12f215139c2adf";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"p";0.000823569923681932;0.000637855812727123;0.998538574263591
"project_10";"2021-05-19 08:05:39";"2021-05-19 08:05:39";1621412439000;1621412439000;1.0333;"L3885f280fbe7a83";"L3885f280fbe7a83";0;1;2;"7b2970fef02fe834af5acdde147c2f9dbc6b39a9,5baa6101373ee160906921297a73550f965224f8";0;0;0;0;1;1;209;209;5;3;0;0;40;24;38;27;0;0;0;0;0.90592;0.66667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"p";0.000967616260858473;0.000794151580856893;0.998238232158285
"project_10";"2021-05-20 15:05:53";"2021-05-20 15:05:53";1621523153000;1621523153000;1845.2333;"Lcb0ea21bc89583f";"Lcb0ea21bc89583f";0;0;1;"ee3954553f04b9ce253b0ac0b591f55b518e2121";6;6;212;164;0;0;0;0;8;8;2;2;181;167;58;58;5;4;0;0;0.86184;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;2;1;"a";0.979198256727637;0.0075990038117433;0.0132027394606193
"project_10";"2021-05-20 15:05:38";"2021-05-20 15:05:38";1621525598000;1621525598000;40.75;"Lcb0ea21bc89583f";"Lcb0ea21bc89583f";0;0;1;"25e66baf7befc66ad2e4d08f62df273fcfd43735";0;0;0;0;0;0;0;0;1;1;0;0;3;3;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;"p";0.000892501277137555;0.000724943005235228;0.998382555717627
"project_10";"2021-05-21 13:05:17";"2021-05-21 13:05:17";1621603517000;1621603517000;1298.65;"L93d46d2b1a10889";"L93d46d2b1a10889";0;0;1;"29b1f15fc75ef63c011660174cd823338e61995a";0;0;0;0;0;0;0;0;6;6;0;0;32;32;36;34;0;0;0;0;0.97059;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"p";0.00205933298695801;0.00185172459658211;0.99608894241646
"project_10";"2021-05-21 13:05:23";"2021-05-21 13:05:23";1621603643000;1621603643000;2.1;"L93d46d2b1a10889";"L93d46d2b1a10889";0;0;1;"3dcfc4abfeeb307e3c6f49cf101af28dee9ebaa0";0;0;0;0;0;0;0;0;7;7;0;0;122;103;33;31;0;0;0;0;0.86452;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"a";0.998328612871681;0.000751481454315831;0.00091990567400351
"project_10";"2021-05-21 13:05:07";"2021-05-21 13:05:07";1621603807000;1621603807000;2.7333;"L93d46d2b1a10889";"L93d46d2b1a10889";0;0;1;"47c41706a483907baa1b9f5dad3739fcbdfe5dd3";0;0;0;0;0;0;0;0;4;4;0;0;79;78;73;72;0;0;0;0;0.98684;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;"p";0.275685605890393;0.00961286778389648;0.714701526325711
"project_10";"2021-05-21 13:05:23";"2021-05-21 13:05:23";1621604363000;1621604363000;9.2667;"L93d46d2b1a10889";"L93d46d2b1a10889";0;0;1;"91e53981e15244501afc571993c85c9b487d4d85";0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.00212205718878255;0.996097559995871;0.00178038281534615
"project_10";"2021-05-21 13:05:09";"2021-05-21 13:05:09";1621604409000;1621604409000;0.7667;"Ldb5ebff55939f65";"Ldb5ebff55939f65";0;1;2;"29b1f15fc75ef63c011660174cd823338e61995a,7a83a003878e70e1f31535219c20c8275531b6b0";0;0;0;0;0;0;0;0;17;17;0;0;234;214;142;137;0;0;0;0;0.93351;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.0301227180493712;0.881210177460521;0.0886671044901076
"project_10";"2021-05-21 14:05:25";"2021-05-21 14:05:30";1621608925000;1621608930000;75.35;"Lcb0ea21bc89583f";"Lcb0ea21bc89583f";0;0;1;"56965eb377b6645272dc6edb01186f5abc25a263";0;0;0;0;0;0;0;0;2;2;0;0;6;6;2;2;0;0;0;0;1;1;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;"p";0.00769921933074773;0.029405313030227;0.962895467639025
"project_10";"2021-05-21 23:05:23";"2021-05-21 23:05:23";1621640063000;1621640063000;518.8833;"L93d46d2b1a10889";"L93d46d2b1a10889";0;0;1;"bb545c9c73e508adc64a8138047444c5635fe260";0;0;0;0;0;0;0;0;9;7;0;0;99;91;73;70;0;0;0;0;0.93605;0.77778;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;"p";0.181320498235004;0.0586532692435073;0.760026232521488
"project_10";"2021-05-21 23:05:18";"2021-05-21 23:05:18";1621641378000;1621641378000;21.9167;"Ldb5ebff55939f65";"Ldb5ebff55939f65";0;1;2;"bb545c9c73e508adc64a8138047444c5635fe260,a28c9b6eb70ff33919ee1fb9fe78bf35239d5222";0;0;0;0;0;0;0;0;9;7;0;0;99;91;73;70;0;0;0;0;0.93605;0.77778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"p";0.00430036877377237;0.0141108420627692;0.981588789163459
"project_10";"2021-05-23 18:05:47";"2021-05-23 18:05:47";1621795547000;1621795547000;2569.4833;"L93d46d2b1a10889";"L93d46d2b1a10889";0;0;1;"63e29419f8a69dabf300fc4525bdd89f581efb14";0;0;0;0;0;0;0;0;2;2;0;0;4;3;2;2;0;0;0;0;0.83333;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"a";0.888334097409574;0.107311425437158;0.00435447715326875
"project_10";"2021-05-23 19:05:47";"2021-05-23 19:05:47";1621796987000;1621796987000;24;"L93d46d2b1a10889";"L93d46d2b1a10889";0;0;1;"44c019ad22d3352bcc2808169886180f4f4b7aa4";0;0;0;0;0;0;0;0;2;2;0;0;6;6;3;3;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;"p";0.000884659908624181;0.000755180072777362;0.998360160018598
"project_10";"2021-05-25 13:05:32";"2021-05-25 13:05:32";1621948892000;1621948892000;2531.75;"L3885f280fbe7a83";"L3885f280fbe7a83";0;0;1;"c40675c99266fe9dd632343b79ac046b91784dbf";1;1;28;17;0;0;0;0;5;5;0;0;157;38;34;18;0;0;0;0;0.33333;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"a";0.998356675133652;0.000794800226715416;0.000848524639632365
"project_10";"2021-05-27 14:05:39";"2021-05-27 14:05:39";1622124099000;1622124099000;43158.5;"L21a603b206cfe4c";"L21a603b206cfe4c";0;0;1;"09fec8cce505b71e708b9b8b022ce53fff640470";1;1;201;169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8408;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"a";0.997064169327295;0.00123670419486633;0.00169912647783895
"project_10";"2021-05-27 14:05:26";"2021-05-27 14:05:26";1622124686000;1622124686000;9.7833;"Lcb0ea21bc89583f";"Lcb0ea21bc89583f";0;1;2;"318f936b1fee6a71e6990ee64328c1aa7a7cba1e,583f8755c10bd54916abc225fd7fd145493f2f28";63;50;6035;5123;0;0;0;0;56;53;0;0;2260;1931;568;510;0;0;0;0;0.85344;0.86555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;3;"p";0.407258063109332;0.00924604640131043;0.583495890489358
"project_10";"2021-05-27 16:05:06";"2021-05-27 16:05:06";1622131206000;1622131206000;108.6667;"L93d46d2b1a10889";"L93d46d2b1a10889";0;0;1;"3e68d51fe970bf61250248aa6c3b4fe93d2694ee";0;0;0;0;0;0;0;0;2;2;0;0;3;3;3;3;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"p";0.00204324983783217;0.0045201597660995;0.993436590396068
"project_10";"2021-05-27 16:05:25";"2021-05-27 16:05:25";1622131285000;1622131285000;1.3167;"L93d46d2b1a10889";"L93d46d2b1a10889";0;0;1;"c17d9fd3cfbe74d5077c10241527bf6079dc9012";0;0;0;0;0;0;0;0;1;1;0;0;2;2;2;2;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.00321709806871072;0.982203723892846;0.0145791780384431
"project_11";"2021-03-01 12:03:03";"2021-03-01 12:03:03";1614602763000;1614602763000;9663.3833;"L484b23faabdc2ce";"L484b23faabdc2ce";0;0;1;"e21bbef3f8f89f07b11953bd75b627e77960c92b";1;1;22;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.86364;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"a";0.98136215186201;0.0044799278891889;0.0141579202488014
"project_11";"2021-03-01 13:03:13";"2021-03-01 13:03:13";1614605113000;1614605113000;39.1667;"L484b23faabdc2ce";"L484b23faabdc2ce";0;0;1;"fd2486c6ea9c96d0c23c5b8204ed1c40218f2cce";0;0;0;0;0;0;0;0;1;1;0;0;3;2;1;1;0;0;0;0;0.75;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.00191277328448803;0.996239331709817;0.0018478950056947
"project_11";"2021-03-04 21:03:17";"2021-03-04 21:03:17";1614894077000;1614894077000;4816.0667;"L039e1dbbf20a9bc";"L039e1dbbf20a9bc";0;0;1;"02c4d11b2a5b03dfcd28b825925d79183d983084";2;2;246;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12602;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"a";0.9970822083853;0.00110911754085919;0.00180867407384098
"project_11";"2021-03-04 22:03:01";"2021-03-04 22:03:01";1614897601000;1614897601000;58.7333;"L039e1dbbf20a9bc";"L039e1dbbf20a9bc";0;0;1;"6e333f542b8655a33af337890c5e7f8e8d299351";4;3;29;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.68966;0.75;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;"c";0.164619843811114;0.657186397975895;0.178193758212991
"project_11";"2021-03-04 22:03:06";"2021-03-04 22:03:06";1614898086000;1614898086000;8.0833;"L039e1dbbf20a9bc";"L039e1dbbf20a9bc";0;0;1;"7065d97ace3061815fc7758e158eac564ee6bb4c";0;0;0;0;0;0;0;0;1;1;0;0;6;5;0;0;0;0;0;0;0.83333;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"p";0.00195428440563846;0.00337680029881462;0.994668915295547
"project_11";"2021-03-04 22:03:42";"2021-03-04 22:03:42";1614898542000;1614898542000;7.6;"L039e1dbbf20a9bc";"L039e1dbbf20a9bc";0;0;1;"361901f7c88e65b94a0d7d6c91e643c113c05a00";0;0;0;0;0;0;0;0;1;1;0;0;1;1;2;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;"p";0.001842606465349;0.000634471039684505;0.997522922494966
"project_11";"2021-03-04 23:03:16";"2021-03-04 23:03:16";1614898816000;1614898816000;4.5667;"L039e1dbbf20a9bc";"L039e1dbbf20a9bc";0;0;1;"63fc23bacba10e664a3d68a66f5e24dcc351a031";0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.00212205718878255;0.996097559995871;0.00178038281534615
"project_11";"2021-03-04 23:03:41";"2021-03-04 23:03:41";1614901721000;1614901721000;48.4167;"L039e1dbbf20a9bc";"L039e1dbbf20a9bc";0;0;1;"00163ec2cd07ac897cb07ddadcd8287ee35cc6e3";2;2;23;18;0;0;0;0;1;1;0;0;2;1;1;1;0;0;0;0;0.76923;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.00937186378909729;0.984609864265478;0.00601827194542511
"project_11";"2021-03-04 23:03:49";"2021-03-04 23:03:49";1614902029000;1614902029000;5.1333;"L039e1dbbf20a9bc";"L039e1dbbf20a9bc";0;0;1;"fc73f1870c0d56556d4caba3188605b255e1ade4";0;0;0;0;0;0;0;0;1;1;0;0;4;3;1;1;0;0;0;0;0.8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.0322827333262876;0.961116196222048;0.00660107045166467
"project_11";"2021-03-05 00:03:02";"2021-03-05 00:03:02";1614903422000;1614903422000;23.2167;"L039e1dbbf20a9bc";"L039e1dbbf20a9bc";0;0;1;"f69475443a93516c04e528d047a1a73ad521c899";0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"p";0.026834390193301;0.273589804429926;0.699575805376773
"project_11";"2021-03-05 18:03:47";"2021-03-05 18:03:47";1614968147000;1614968147000;1078.75;"L039e1dbbf20a9bc";"L039e1dbbf20a9bc";0;0;1;"7c67b1e0cb89ebc340b7debfff18d230db294e59";0;0;0;0;0;0;0;0;1;1;0;0;4;4;2;2;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"c";0.00285352673253074;0.988337614882964;0.00880885838450541
"project_11";"2021-03-05 18:03:31";"2021-03-05 18:03:31";1614968311000;1614968311000;2.7333;"L039e1dbbf20a9bc";"L039e1dbbf20a9bc";0;0;1;"509fc2c2f5a46dde87b39fe1c85523bf0ecce204";0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"p";0.026834390193301;0.273589804429926;0.699575805376773
"project_11";"2021-03-05 18:03:00";"2021-03-05 18:03:00";1614968400000;1614968400000;1.4833;"L039e1dbbf20a9bc";"L039e1dbbf20a9bc";0;0;1;"2640ea75bd9077048470add88eab13d94ac759ca";0;0;0;0;0;0;0;0;1;1;0;0;1;1;2;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.000861787103815306;0.997716343192969;0.00142186970321562
"project_11";"2021-03-05 18:03:45";"2021-03-05 18:03:45";1614968505000;1614968505000;1.75;"L039e1dbbf20a9bc";"L039e1dbbf20a9bc";0;0;1;"00e1e26e279f10e91d5032365adb580e399ae12e";0;0;0;0;0;0;0;0;1;1;0;0;5;4;3;3;0;0;0;0;0.875;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.00961053967489293;0.932114765094506;0.0582746952306013
"project_11";"2021-03-05 18:03:20";"2021-03-05 18:03:20";1614968600000;1614968600000;1.5833;"L039e1dbbf20a9bc";"L039e1dbbf20a9bc";0;0;1;"a92baa2deadb847379250ef3d08881b0c3865897";0;0;0;0;0;0;0;0;1;1;0;0;2;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"a";0.98360683152969;0.0131230944288338;0.00327007404147597
"project_11";"2021-03-05 18:03:06";"2021-03-05 18:03:06";1614968646000;1614968646000;0.7667;"L039e1dbbf20a9bc";"L039e1dbbf20a9bc";0;0;1;"0df5ad4d8e6c34c00dab10eead0ef170462b7b81";0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"p";0.026834390193301;0.273589804429926;0.699575805376773
"project_11";"2021-03-05 18:03:13";"2021-03-05 18:03:13";1614968953000;1614968953000;5.1167;"L039e1dbbf20a9bc";"L039e1dbbf20a9bc";0;0;1;"1a046db51290c36892783e2b5cc6bcb01a4f8ada";0;0;0;0;0;0;0;0;1;1;0;0;1;1;3;3;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.00257083704533408;0.987129246291447;0.0102999166632185
"project_11";"2021-03-05 18:03:24";"2021-03-05 18:03:24";1614969624000;1614969624000;11.1833;"L039e1dbbf20a9bc";"L039e1dbbf20a9bc";0;0;1;"4f34cffb643b7e9d5081d79f3a43d5e43e40887f";0;0;0;0;0;0;0;0;1;1;0;0;11;8;1;1;0;0;0;0;0.75;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.00406569110445841;0.993565904795769;0.0023684040997727
"project_11";"2021-03-05 18:03:59";"2021-03-05 18:03:59";1614969719000;1614969719000;1.5833;"L039e1dbbf20a9bc";"L039e1dbbf20a9bc";0;0;1;"62d64d217dc4bd1c1bfff4edf917454f54d693fe";0;0;0;0;0;0;0;0;1;1;0;0;2;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"a";0.98360683152969;0.0131230944288338;0.00327007404147597
"project_11";"2021-03-05 18:03:18";"2021-03-05 18:03:18";1614969918000;1614969918000;3.3167;"L039e1dbbf20a9bc";"L039e1dbbf20a9bc";0;0;1;"f6f17f0fcec79a162186dee230a7d9449530040e";0;0;0;0;0;0;0;0;1;1;0;0;6;6;6;6;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"p";0.00283860636092313;0.00915992068584869;0.988001472953228
"project_11";"2021-03-10 08:03:52";"2021-03-10 08:03:52";1615365712000;1615365712000;6596.5667;"L039e1dbbf20a9bc";"L039e1dbbf20a9bc";0;0;1;"ba842d27d09a50092ed6dcf5ca095f9a7c90f864";6;6;52;39;1;1;15;10;2;2;0;0;19;17;4;4;0;0;0;0;0.77778;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;"a";0.779623899803712;0.0123855442211092;0.207990555975179
"project_11";"2021-03-10 08:03:49";"2021-03-10 08:03:49";1615365889000;1615365889000;2.95;"L039e1dbbf20a9bc";"L039e1dbbf20a9bc";0;0;1;"9832694f12c36ed235b1fdaae04ae7da3da67199";0;0;0;0;0;0;0;0;1;1;0;0;6;6;6;6;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"p";0.00207342896118504;0.00467371378698837;0.993252857251827
"project_11";"2021-03-10 09:03:10";"2021-03-10 09:03:10";1615368430000;1615368430000;42.35;"L039e1dbbf20a9bc";"L039e1dbbf20a9bc";0;0;1;"bba05d64268f91edd04832195e1a39718460ebdf";0;0;0;0;0;0;0;0;1;1;0;0;3;3;3;3;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"p";0.00137444932352911;0.00199378925541707;0.996631761421054
"project_11";"2021-03-10 16:03:16";"2021-03-10 16:03:16";1615392556000;1615392556000;402.1;"L039e1dbbf20a9bc";"L039e1dbbf20a9bc";0;0;1;"10c038b91f4f5a2736f0ef902ad6809103a3c6d7";0;0;0;0;0;0;0;0;1;1;0;0;3;3;3;3;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"p";0.00136230519691682;0.00197337146366503;0.996664323339418
"project_11";"2021-03-10 16:03:41";"2021-03-10 16:03:41";1615393421000;1615393421000;14.4167;"L039e1dbbf20a9bc";"L039e1dbbf20a9bc";0;0;1;"cf4fc5399f6e0d5ca069ea60df9c3b032a5b988e";0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"p";0.0191796150905077;0.154922501519623;0.825897883389869
"project_11";"2021-03-10 16:03:37";"2021-03-10 16:03:37";1615393597000;1615393597000;2.9333;"L039e1dbbf20a9bc";"L039e1dbbf20a9bc";0;0;1;"5079c333aba3e3adf059ceb23074fadc22631941";0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"c";0.00272683076420549;0.991568676976835;0.00570449225895958
"project_11";"2021-03-10 16:03:18";"2021-03-10 16:03:18";1615394178000;1615394178000;9.6833;"L039e1dbbf20a9bc";"L039e1dbbf20a9bc";0;0;1;"62c3051a769a71c652b7bce4f8325e274cbb2966";0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"c";0.00272683076420549;0.991568676976835;0.00570449225895958
"project_11";"2021-03-10 22:03:41";"2021-03-10 22:03:41";1615414781000;1615414781000;13494.4667;"L3a945b4287c0be2";"L3a945b4287c0be2";0;0;1;"02c4d11b2a5b03dfcd28b825925d79183d983084";7;7;447;384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.85906;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"a";0.998151596554389;0.000692345986684305;0.00115605745892657
