gold_x;gold_y;brown_x;brown_y;blue_x;blue_y;green_x;green_y;indigo_x;indigo_y;coral_x;coral_y
781.6883483896132;426.2265683832435;;;;;745.9552026120946;450.61403882250573;790.6801518817844;403.2935495568122;766.5580635288927;139.63378680550858
781.6035465948788;425.22301349484485;;;;;745.0162159278989;450.288334485998;790.6125840070757;402.2947201045977;766.5279836088545;138.6261586206761
781.5193322111554;424.22641010073494;;;;;744.0713607348735;449.956266330848;790.5448363024698;401.2932322973793;766.4962796272182;137.61724086008132
781.435770771961;423.23753373263753;;;;;743.1237322697416;449.61915239493277;790.4779791272816;400.30490883807624;766.4621616586535;136.6276089869863
781.3512924245479;422.23780655969676;;;;;742.1892349108821;449.28293773657487;790.4100788585429;399.3011657349816;766.4227346819955;135.61723586237957
781.2675577979124;421.2468806700816;;;;;741.2408742466941;448.93808625216366;790.342185941372;398.2975313072384;766.3781132562043;134.6268926826984
781.1829604689751;420.2457454551227;;;;;740.3074837988243;448.59523476970395;790.2754096507197;397.3104035323777;766.3261215287996;133.63672645130882
781.0991936232131;419.2544382803935;;;;;739.3759208321571;448.2497696816146;790.2077195649836;396.3097674823657;766.2639789203469;132.62689869003307
781.0146157457825;418.2535332569619;;;;;738.42874057882;447.8952545641014;790.1402066350073;395.3117502566297;766.192708615078;131.6381587807752
780.9309512321992;417.26343709384435;;;;;737.4935089945793;447.54207911120056;790.0729239493754;394.317136642941;766.1078991699219;130.63051599121093
780.846524909517;416.26432558798115;;;;;736.575709076249;447.1925369680931;790.005922842086;393.3266854917056;766.0114804425784;129.64463230437582
780.7613452442016;415.25629893256666;;;;;735.6285077864304;446.82880408727334;789.9381353836242;392.3246100187921;765.8980145237696;128.6406335684526
780.6771816546049;414.2602966424098;;;;;734.7057339294115;446.4715885717628;789.870702439593;391.3277751939827;765.7705775301413;127.65903600433128
780.5940865297744;413.2769386959553;;;;;733.7709362614987;446.1068927331888;789.8025292171695;390.31999712337574;765.6224655007302;126.66014040397879
780.5085317279736;412.26447262914735;;;;;732.8395325877937;445.7407419335958;789.734780199381;389.31848990389335;765.4581403966067;125.68425886286224
780.4249914180448;411.2758463073816;;;;;731.8994298772886;445.36840404728645;789.6675007082522;388.32392351329327;765.2737062615496;124.69507824212124
780.3408097876394;410.2796305200744;;;;;730.9813432605442;445.00214256428944;789.6007344991573;387.33694477015115;765.0787708628374;123.7136775815991
780.2569094161519;409.2867431854553;;;;;730.0432221667143;444.62522774659476;789.5333359717597;386.34061871296944;764.8741166083273;122.74502506043848
780.1723955273447;408.28659541127956;;;;;729.1313271241961;444.25630494329533;789.4653138424181;385.33507419226817;764.6521784791944;121.7578705065077
780.0882035831074;407.29025756881015;;;;;728.2016081741313;443.87761889765204;789.3978862351149;384.3383182582206;764.4200032833239;120.78785637587585
780.0034250183417;406.2869775867257;;;;;727.2701683487539;443.495676298;789.3298733935097;383.33291103449164;764.173634420755;119.82098378312648
779.9190077427526;405.2879731452764;;;;;726.3542418804718;443.1176263325714;789.262513412873;382.33715479899183;763.9128053079538;118.85996795105929
779.8359242978935;404.30475342104353;;;;;725.422678676885;442.7306354459165;789.1958442712785;381.3516109667253;763.6331386469612;117.89357790188213
779.75135783999;403.3039835377026;;;;;724.5091148688225;442.34870801405384;789.1274044537089;380.3398919243923;763.3384459209881;116.93956872007541
779.6672149272271;402.3082259397448;;;;;723.5812586192769;441.95837930268794;789.060948800885;379.3575040130818;763.0242932454141;115.98783435156162
779.5835194378666;401.31776320546453;;;;;722.6564938965457;441.5669374727886;788.9927372945976;378.34916000709563;762.6904049025917;115.04275637957237
779.4983534099132;400.309897936272;;;;;721.7356994748116;441.17479974960685;788.9253034046191;377.3523111987165;762.3411322147458;114.12020156031537
779.4146347045898;399.3191604614258;;;;;720.819726713933;440.7823788451101;788.8573955440152;376.3484558680502;761.9582806778079;113.17899877128191
779.3304391086155;398.3227794038513;;;;;719.9094001841586;440.39008277780744;788.7903150902712;375.3568317692261;761.5599566466564;112.27005797828224
779.2457723436132;397.3208224739442;;;;;718.9873261438916;439.9904067875873;788.7227917459313;374.3586605920282;761.1324607264711;111.36672196697906
779.1626251935959;396.3368488550186;;;;;718.072028263472;439.59137430235864;788.654832128901;373.3540401663631;760.6807085998172;110.48576359756343
779.0770438817223;395.3240690647409;;;;;717.1456374580739;439.18519124041813;788.5877620460313;372.3625693761155;760.1908174444736;109.60804095529167
778.9930143720679;394.3296534931459;;;;;716.2459572394146;438.78850194153756;788.5202849180632;371.3650813974564;759.6682617639622;108.75267408780724
778.9085569338957;393.330173762737;;;;;715.3171723821288;438.37669798202836;788.4524069883952;370.3616685241027;759.1143130747668;107.92887048451135
778.8257027223881;392.3496668142325;;;;;714.4165462710662;437.9751748485985;788.3854769294175;369.37226765225796;758.5114226254052;107.12069537806325
778.7404152950598;391.34036488987886;;;;;713.5064552044059;437.5672363423041;788.3181735166119;368.37734763687104;757.8721800181117;106.35571844007262
778.6567610190901;390.3503898799428;;;;;712.5869807666168;437.1528589332779;788.2505026332723;367.3769954483728;757.1815604600972;105.62659018316117
778.5727190307625;389.3558266341897;;;;;711.6780620279023;436.74104057895875;788.1824701626925;366.37129805719405;756.4460824651176;104.95223388802238
778.488294289892;388.35673384767995;;;;;710.76030959934;436.32300980398134;788.1154531995026;365.3806125143856;755.6567431340663;104.33669616831321
778.4034917562935;387.3531702154737;;;;;709.8540340630134;435.9080341539733;788.0481001555517;364.3849588211983;754.8109024475723;103.79272434780064
778.3203982347318;386.3698312422998;;;;;708.9394495395245;435.4870714895653;787.9804165681489;363.38441883350606;753.9318100261385;103.34659495904691
778.2359092068716;385.3699776756308;;;;;708.0372237683041;435.069654804661;787.9124079746035;362.37907440718254;752.9940215396451;102.99897435274303
778.1510658862406;384.3659313646575;;;;;707.1271895921091;434.6464751883151;787.8454775193114;361.38966767677766;752.007912836609;102.77485274791718
778.0669269283065;383.3702205686317;;;;;706.2303579680884;434.2273268231314;787.7782457068353;360.39580610104304;751.0185022391129;102.70579409971714
777.982451640505;382.3705296035113;;;;;705.3261952400208;433.8026380441189;787.7107177423369;359.3975666258498;750.0304737057304;102.79112767496109
