"project";"AuthorTime";"CommitterTime";"AuthorTimeUnixEpochMilliSecs";"CommitterTimeUnixEpochMilliSecs";"MinutesSincePreviousCommit";"AuthorNominalLabel";"CommitterNominalLabel";"IsInitialCommit";"IsMergeCommit";"NumberOfParentCommits";"ParentCommitSHA1s";"NumberOfFilesAdded";"NumberOfFilesAddedNet";"NumberOfLinesAddedByAddedFiles";"NumberOfLinesAddedByAddedFilesNet";"NumberOfFilesDeleted";"NumberOfFilesDeletedNet";"NumberOfLinesDeletedByDeletedFiles";"NumberOfLinesDeletedByDeletedFilesNet";"NumberOfFilesModified";"NumberOfFilesModifiedNet";"NumberOfFilesRenamed";"NumberOfFilesRenamedNet";"NumberOfLinesAddedByModifiedFiles";"NumberOfLinesAddedByModifiedFilesNet";"NumberOfLinesDeletedByModifiedFiles";"NumberOfLinesDeletedByModifiedFilesNet";"NumberOfLinesAddedByRenamedFiles";"NumberOfLinesAddedByRenamedFilesNet";"NumberOfLinesDeletedByRenamedFiles";"NumberOfLinesDeletedByRenamedFilesNet";"Density";"AffectedFilesRatioNet";"KW_add";"KW_allow";"KW_bug";"KW_chang";"KW_error";"KW_fail";"KW_fix";"KW_implement";"KW_improv";"KW_issu";"KW_method";"KW_new";"KW_npe";"KW_refactor";"KW_remov";"KW_report";"KW_set";"KW_support";"KW_test";"KW_use";"label";"prob_a";"prob_c";"prob_p"
"project_2";"2020-04-26 11:04:18";"2020-04-26 11:04:18";1587898818000;1587898818000;226.05;"L2b1203beb6172d0";"L2b1203beb6172d0";0;0;1;"91f711ecfd8154de57681b146703e1c0e1f997db";0;0;0;0;0;0;0;0;1;1;0;0;26;16;1;1;0;0;0;0;0.62963;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"a";0.997168264837543;0.0016925509455876;0.00113918421686977
"project_2";"2020-04-26 17:04:43";"2020-04-26 17:04:43";1587923923000;1587923923000;418.4167;"L2b1203beb6172d0";"L2b1203beb6172d0";0;0;1;"9387fbe6751002e0f4f7eb64b9813a3c0a7f5501";0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;"a";0.70271849336393;0.292629514783156;0.00465199185291439
"project_2";"2020-04-26 18:04:49";"2020-04-26 18:04:49";1587924049000;1587924049000;2.1;"L2b1203beb6172d0";"L2b1203beb6172d0";0;0;1;"1880fd8f0e6f3ca3341a1539f248a638af352216";6;5;51;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.78431;0.83333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"a";0.983491036745542;0.007793420827442;0.00871554242701552
"project_2";"2020-04-27 05:04:28";"2020-04-27 05:04:28";1587965608000;1587965608000;692.65;"L2b1203beb6172d0";"L2b1203beb6172d0";0;0;1;"be637834caa7e58b461a6697613551e52ad5215c";0;0;0;0;0;0;0;0;8;8;0;0;65;55;10;10;0;0;0;0;0.86667;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"a";0.998292236921838;0.000855818046463799;0.000851945031697646
"project_2";"2020-04-27 07:04:31";"2020-04-27 07:04:31";1587971911000;1587971911000;105.05;"L2b1203beb6172d0";"L2b1203beb6172d0";0;0;1;"3b598b4d9adecdb549738a8dff31359b2e5348a3";0;0;0;0;0;0;0;0;6;6;1;1;1080;810;47;42;13;10;2;2;0.75657;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;"a";0.978379066044204;0.0029299865040585;0.018690947451737
"project_2";"2020-04-28 09:04:32";"2020-04-28 09:04:32";1588065452000;1588065452000;1559.0167;"L2b1203beb6172d0";"L2b1203beb6172d0";0;0;1;"c3c674726f38fafc4ecdd381cbd7c8033612a363";2;2;66;45;0;0;0;0;1;1;0;0;1;1;1;1;0;0;0;0;0.69118;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.00194305253562972;0.996231419178103;0.00182552828626726
"project_2";"2020-04-28 13:04:47";"2020-04-28 13:04:47";1588082207000;1588082207000;7029.7167;"La63d51546e886b3";"La63d51546e886b3";0;0;1;"35ba046623b71b0a12d7399a63fb7725615034e7";4;3;669;548;0;0;0;0;5;5;0;0;34;28;2;2;0;0;0;0;0.81986;0.88889;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"a";0.997469434767956;0.00137347157221488;0.00115709365982882
"project_2";"2020-04-28 23:04:59";"2020-04-28 23:04:59";1588115999000;1588115999000;563.2;"La63d51546e886b3";"La63d51546e886b3";0;0;1;"500e20aa4e33b02c55d1e0a37d7f40cea62996d6";1;1;1;1;0;0;0;0;5;5;0;0;215;187;52;36;0;0;0;0;0.83582;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.44929417328355;0.449496187725825;0.101209638990625
"project_2";"2020-04-28 23:04:02";"2020-04-28 23:04:02";1588118342000;1588118342000;881.5;"L2b1203beb6172d0";"L2b1203beb6172d0";0;0;1;"0c31d12c7f07f23787ef6e54debb0e992d19f7b8";1;1;112;82;1;1;61;38;17;17;0;0;443;396;87;75;0;0;0;0;0.84068;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"a";0.55590744203579;0.0116205993136894;0.43247195865052
"project_2";"2020-04-29 14:04:20";"2020-04-29 14:04:20";1588169660000;1588169660000;894.35;"La63d51546e886b3";"La63d51546e886b3";0;0;1;"c236b33a4539fbe0497f773ffae529bad316a17d";0;0;0;0;0;0;0;0;4;4;0;0;226;195;46;40;0;0;0;0;0.86397;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"p";0.00761298996565462;0.00593607406876815;0.986450935965577
"project_2";"2020-04-30 16:04:12";"2020-04-30 16:04:12";1588263432000;1588263432000;1562.8667;"L26ccad1ad031ebd";"L45d040605f5febd";0;0;1;"351696d55d3c51e2d8b3714c06f0a3d2f93c3945";3;3;120;97;0;0;0;0;7;7;0;0;165;130;59;59;0;0;0;0;0.8314;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"a";0.993603705701584;0.00199758842308192;0.00439870587533419
"project_2";"2020-04-30 19:04:38";"2020-04-30 19:04:38";1588274558000;1588274558000;2603.6;"L2b1203beb6172d0";"L2b1203beb6172d0";0;0;1;"9990127eb06043169209f6119cdceb6dd8a26b50";0;0;0;0;0;0;0;0;8;8;0;0;302;301;306;300;0;0;0;0;0.98849;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;"c";0.00112477293672164;0.99737372831189;0.00150149875138857
"project_2";"2020-04-30 19:04:51";"2020-04-30 19:04:51";1588275111000;1588275111000;194.65;"L26ccad1ad031ebd";"L26ccad1ad031ebd";0;0;1;"03c02899dcd27c4771b15be227aefe3e86309933";0;0;0;0;0;0;0;0;3;3;0;0;3;3;2;2;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.00333374869169461;0.990109276744798;0.00655697456350677
"project_2";"2020-04-30 19:04:30";"2020-04-30 19:04:30";1588276650000;1588276650000;25.65;"L26ccad1ad031ebd";"L26ccad1ad031ebd";0;0;1;"896f0d9cc4f6863e797085185a30279217126126";0;0;0;0;0;0;0;0;1;1;0;0;7;6;6;6;0;0;0;0;0.92308;1;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.00190260039199415;0.994984884184371;0.00311251542363514
"project_2";"2020-04-30 20:04:59";"2020-04-30 20:04:59";1588280039000;1588280039000;56.4833;"L26ccad1ad031ebd";"L26ccad1ad031ebd";0;0;1;"0919408a372f673b18bbe91dacfb6cf9cd42fd53";0;0;0;0;0;0;0;0;5;5;0;0;27;24;17;15;0;0;0;0;0.88636;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;"c";0.000927567408958535;0.997825398847343;0.00124703374369883
"project_2";"2020-04-26 19:04:40";"2020-04-30 20:04:26";1587927760000;1588280366000;5.45;"L53e7b8a51e98d17";"L53e7b8a51e98d17";0;0;1;"64bc29346b7f59b24054d3b7ffe608cf12180031";2;2;31;31;0;0;0;0;4;4;0;0;2;2;13;12;0;0;0;0;0.97826;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.0127057948889247;0.977261962155185;0.0100322429558909
"project_2";"2020-04-28 20:04:20";"2020-04-30 20:04:26";1588104020000;1588280366000;0;"L53e7b8a51e98d17";"L53e7b8a51e98d17";0;0;1;"24da652a525e141e80a515823bb8b1cfcef9ab04";1;1;12;12;0;0;0;0;2;2;0;0;5;5;4;4;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.00233247918914783;0.994896239534303;0.00277128127654897
"project_2";"2020-04-29 18:04:56";"2020-04-30 20:04:26";1588186436000;1588280366000;0;"L53e7b8a51e98d17";"L53e7b8a51e98d17";0;0;1;"140dd9a22bfd6c6d5dab5589958ea426fdc51e22";5;5;43;40;2;2;55;52;8;8;14;3;26;25;27;26;13;13;7;7;0.95322;0.62069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"a";0.588246990318141;0.0974662035185472;0.314286806163312
"project_2";"2020-04-30 09:04:45";"2020-04-30 20:04:26";1588238325000;1588280366000;0;"L53e7b8a51e98d17";"L53e7b8a51e98d17";0;0;1;"f9e481774b0e1e37d8a72098d684f7abd916ed72";0;0;0;0;0;0;0;0;9;9;0;0;78;77;48;47;0;0;0;0;0.98413;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"p";0.0039426585390358;0.00822661624945615;0.987830725211508
"project_2";"2020-04-30 09:04:21";"2020-04-30 20:04:26";1588238601000;1588280366000;0;"L53e7b8a51e98d17";"L53e7b8a51e98d17";0;0;1;"af43940ba335567870cc71a1f91434299793ce97";1;1;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.83333;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.0637887082622746;0.931251604171112;0.00495968756661348
"project_2";"2020-04-30 09:04:03";"2020-04-30 20:04:26";1588239123000;1588280366000;0;"L53e7b8a51e98d17";"L53e7b8a51e98d17";0;0;1;"baa0b9177b8b3e54c334ac28ae75332019549910";0;0;0;0;0;0;0;0;2;2;0;0;2;2;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.0350991648541839;0.904858549329528;0.0600422858162884
"project_2";"2020-04-30 10:04:57";"2020-04-30 20:04:26";1588241937000;1588280366000;0;"L53e7b8a51e98d17";"L53e7b8a51e98d17";0;0;1;"64d544479b877fc384bbd6e9f9a6be27eea5cbb9";0;0;0;0;0;0;0;0;2;1;0;0;3;3;3;2;0;0;0;0;0.83333;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"p";0.00223996237122044;0.00443692868914508;0.993323108939634
"project_2";"2020-04-30 19:04:25";"2020-04-30 20:04:26";1588276645000;1588280366000;0;"L53e7b8a51e98d17";"L53e7b8a51e98d17";0;0;1;"ceb1cdf66c8aa2c65c5cd27b005db81bbae2fc63";1;1;2;2;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.00330224190376565;0.994815576770072;0.00188218132616229
"project_2";"2020-04-30 20:04:57";"2020-04-30 20:04:26";1588276977000;1588280366000;0;"L53e7b8a51e98d17";"L53e7b8a51e98d17";0;0;1;"6de6ade7e13ab9d0299788a58dc90425ebfb9f90";0;0;0;0;0;0;0;0;1;1;0;0;5;5;2;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"p";0.00254829867253174;0.00561661898120098;0.991835082346267
"project_2";"2020-04-30 20:04:21";"2020-04-30 20:04:26";1588278621000;1588280366000;0;"L53e7b8a51e98d17";"L53e7b8a51e98d17";0;0;1;"61dcb4be15f498c802267d151fa4e65082676b8f";0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"p";0.026834390193301;0.273589804429926;0.699575805376773
"project_2";"2020-04-30 20:04:10";"2020-04-30 20:04:26";1588279390000;1588280366000;0;"L53e7b8a51e98d17";"L53e7b8a51e98d17";0;0;1;"e471b61761e63340e5442adc6a7822208d393432";0;0;0;0;1;0;0;0;4;4;0;0;18;17;9;9;0;0;0;0;0.96296;0.8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.0119397929301739;0.944355153504039;0.0437050535657875
"project_2";"2020-04-30 21:04:58";"2020-04-30 21:04:58";1588280998000;1588280998000;15.9833;"L45d040605f5febd";"L26ccad1ad031ebd";0;0;1;"64bc29346b7f59b24054d3b7ffe608cf12180031";11;11;137;133;4;3;87;82;11;11;10;2;83;81;55;54;5;5;4;4;0.96765;0.75;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;"p";0.0669603375337105;0.0334840625277138;0.899555599938576
"project_2";"2020-05-01 16:05:42";"2020-05-01 16:05:42";1588350462000;1588350462000;1157.7333;"L53e7b8a51e98d17";"L53e7b8a51e98d17";0;0;1;"b332d98aedbfedbe4222d4b7474307c0dfb21a3c";3;0;0;0;0;0;0;0;2;2;0;0;49;49;37;35;0;0;0;0;0.97674;0.4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.0109677011715359;0.961135031133445;0.027897267695019
"project_2";"2020-05-01 16:05:20";"2020-05-01 16:05:20";1588350740000;1588350740000;4.6333;"L45d040605f5febd";"L45d040605f5febd";0;0;1;"ab32aaafc533b93325e5fffc1f00db06cc61c94e";0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"p";0.000883640641458875;0.00075382383885326;0.998362535519688
"project_2";"2020-05-02 17:05:47";"2020-05-02 17:05:47";1588441907000;1588441907000;2789.15;"L2b1203beb6172d0";"L2b1203beb6172d0";0;0;1;"cecb43886a56dec5a2cb500c200abb056afabdea";4;4;142;107;0;0;0;0;21;21;0;0;306;302;325;324;0;0;0;0;0.94825;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;"a";0.732241393472829;0.231146652730278;0.036611953796893
"project_2";"2020-05-04 12:05:02";"2020-05-04 12:05:02";1588595582000;1588595582000;4080.7;"L53e7b8a51e98d17";"L53e7b8a51e98d17";0;0;1;"9350c44f3574540037841e1dcc09456086cbf347";0;0;0;0;0;0;0;0;1;1;0;0;3;3;3;3;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;"c";0.00109331032476793;0.997323901872287;0.00158278780294549
"project_2";"2020-05-04 16:05:25";"2020-05-04 16:05:25";1588611565000;1588611565000;266.3833;"L26ccad1ad031ebd";"L45d040605f5febd";0;0;1;"3da0c6f385c24579547025aa37c60b35a41d7b6b";1;0;0;0;0;0;0;0;5;5;0;0;99;86;51;47;0;0;0;0;0.88667;0.83333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"p";0.163338404526749;0.0777756210219267;0.758885974451324
"project_2";"2020-05-05 20:05:55";"2020-05-05 20:05:55";1588709455000;1588709455000;1631.5;"La63d51546e886b3";"La63d51546e886b3";0;0;1;"a48642fb6cf247bf12d40949c57d1256b094d0e4";0;0;0;0;0;0;0;0;3;3;0;0;49;41;24;23;0;0;0;0;0.87671;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"p";0.0455785367898806;0.189323379378679;0.765098083831441
"project_2";"2020-04-23 13:04:29";"2020-05-07 11:05:14";1587648329000;1588849934000;2341.3167;"L2b1203beb6172d0";"L2b1203beb6172d0";0;0;1;"212d3445659dede34408ca4f0c938d58ba7a59e8";16;16;479;333;0;0;0;0;1;1;0;0;6;6;0;0;0;0;0;0;0.69897;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"a";0.996962780776403;0.00156500708042487;0.00147221214317164
"project_2";"2020-04-26 07:04:11";"2020-05-07 11:05:14";1587885011000;1588849934000;0;"L2b1203beb6172d0";"L2b1203beb6172d0";0;0;1;"c8f3051bb3847446be1687e976c98fa63eb14e8e";6;5;51;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.78431;0.83333;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"a";0.996416478557189;0.000867088458817376;0.00271643298399324
"project_2";"2020-04-23 15:04:33";"2020-05-07 11:05:15";1587655833000;1588849935000;0.0167;"L53e7b8a51e98d17";"L2b1203beb6172d0";0;0;1;"7021760882663a4ff00d6509522910fc87d8e9a5";0;0;0;0;0;0;0;0;1;1;0;0;7;5;4;4;0;0;0;0;0.81818;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;"c";0.00180188798036566;0.99520713894462;0.00299097307501467
"project_2";"2020-04-26 11:04:18";"2020-05-07 11:05:15";1587898818000;1588849935000;0;"L2b1203beb6172d0";"L2b1203beb6172d0";0;0;1;"627da34be29ba6aa503b4dbbc7cdd6528f9e1517";0;0;0;0;0;0;0;0;1;1;0;0;26;16;1;1;0;0;0;0;0.62963;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"a";0.997168264837543;0.0016925509455876;0.00113918421686977
"project_2";"2020-04-26 17:04:43";"2020-05-07 11:05:15";1587923923000;1588849935000;0;"L2b1203beb6172d0";"L2b1203beb6172d0";0;0;1;"80e3b2c44dbaf74d6eed3a8ed0aca142b8d136ef";0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;"a";0.70271849336393;0.292629514783156;0.00465199185291439
"project_2";"2020-04-26 18:04:49";"2020-05-07 11:05:16";1587924049000;1588849936000;0.0167;"L2b1203beb6172d0";"L2b1203beb6172d0";0;0;1;"714acf1cf3826fb8ebbb7a39ac480e5453d839bb";6;5;51;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.78431;0.83333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"a";0.983491036745542;0.007793420827442;0.00871554242701552
"project_2";"2020-04-27 05:04:28";"2020-05-07 11:05:16";1587965608000;1588849936000;0;"L2b1203beb6172d0";"L2b1203beb6172d0";0;0;1;"32566ad02602ab99f5f0bc9775dbd1c6e1ae7eaa";0;0;0;0;0;0;0;0;8;8;0;0;65;55;10;10;0;0;0;0;0.86667;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"a";0.998292236921838;0.000855818046463799;0.000851945031697646
"project_2";"2020-04-27 07:04:31";"2020-05-07 11:05:17";1587971911000;1588849937000;0.0167;"L2b1203beb6172d0";"L2b1203beb6172d0";0;0;1;"b0d2180bcb2c5dea0f5efddae89b7e9087f4078b";0;0;0;0;0;0;0;0;6;6;1;1;1080;810;47;42;13;10;2;2;0.75657;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;"a";0.978379066044204;0.0029299865040585;0.018690947451737
"project_2";"2020-04-28 09:04:32";"2020-05-07 11:05:17";1588065452000;1588849937000;0;"L2b1203beb6172d0";"L2b1203beb6172d0";0;0;1;"70e660a80642b9a856246f0eb888b40495c3bf4f";2;2;66;45;0;0;0;0;1;1;0;0;6;6;3;3;0;0;0;0;0.72;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.00157747000604148;0.996648945648962;0.00177358434499628
"project_2";"2020-04-28 23:04:02";"2020-05-07 11:05:18";1588118342000;1588849938000;0.0167;"L2b1203beb6172d0";"L2b1203beb6172d0";0;0;1;"527abccd92b843ca8f99d1860ac0eda37d5c643f";1;1;112;82;1;1;61;38;17;17;0;0;443;396;87;75;0;0;0;0;0.84068;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"a";0.55590744203579;0.0116205993136894;0.43247195865052
"project_2";"2020-04-30 19:04:38";"2020-05-07 11:05:18";1588274558000;1588849938000;0;"L2b1203beb6172d0";"L2b1203beb6172d0";0;0;1;"04a2b5a4df43766480ed5b4dc503e41b408589e4";0;0;0;0;0;0;0;0;8;8;0;0;302;301;306;300;0;0;0;0;0.98849;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;"c";0.00112477293672164;0.99737372831189;0.00150149875138857
"project_2";"2020-05-02 17:05:47";"2020-05-07 11:05:19";1588441907000;1588849939000;0.0167;"L2b1203beb6172d0";"L2b1203beb6172d0";0;0;1;"34cf65cde479a4f9a89ca12aa653b9a21877e0e2";4;4;142;107;0;0;0;0;21;21;0;0;306;302;325;324;0;0;0;0;0.94825;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;"a";0.732241393472829;0.231146652730278;0.036611953796893
"project_2";"2020-05-03 12:05:38";"2020-05-07 11:05:21";1588507838000;1588849941000;0.0333;"L53e7b8a51e98d17";"L2b1203beb6172d0";0;0;1;"1187e871018382aba75dbdb65637075b81a220f6";1;1;3;3;2;2;15;15;2;2;33;0;14;14;6;6;0;0;0;0;1;0.13158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.0440372953641131;0.860614038542468;0.0953486660934194
"project_2";"2020-05-03 12:05:01";"2020-05-07 11:05:22";1588508701000;1588849942000;0.0167;"L53e7b8a51e98d17";"L2b1203beb6172d0";0;0;1;"9540d3016fb6898c4b05239b6274578e7193fa68";0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"c";0.00323977331392722;0.991079646487478;0.00568058019859442
"project_2";"2020-05-03 13:05:41";"2020-05-07 11:05:22";1588513961000;1588849942000;0;"L53e7b8a51e98d17";"L2b1203beb6172d0";0;0;1;"489138f2c7606997757e241bcdd78b44a264364b";0;0;0;0;0;0;0;0;1;1;0;0;2;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"p";0.00872688398592029;0.0163955057323751;0.974877610281705
"project_2";"2020-05-03 14:05:41";"2020-05-07 11:05:23";1588515521000;1588849943000;0.0167;"L2b1203beb6172d0";"L2b1203beb6172d0";0;0;1;"41e157505fa64203f487e1fed4de3d0feeebc9aa";0;0;0;0;0;0;0;0;9;9;5;3;227;181;185;139;10;10;10;10;0.78704;0.85714;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.00109177937770187;0.997264463374133;0.00164375724816555
"project_2";"2020-05-04 10:05:42";"2020-05-07 11:05:24";1588589142000;1588849944000;0.0167;"L2b1203beb6172d0";"L2b1203beb6172d0";0;0;1;"728f8c5d2a877316c5bfcb7a92973da02392fe22";7;5;27;20;0;0;0;0;12;12;1;1;93;77;53;53;0;0;10;7;0.85792;0.9;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;"a";0.994327495415211;0.00196303943716075;0.0037094651476282
"project_2";"2020-05-05 10:05:38";"2020-05-07 11:05:25";1588674038000;1588849945000;0.0167;"L2b1203beb6172d0";"L2b1203beb6172d0";0;0;1;"34baf808ab2d7ea66288c47441f259d53ac76c01";1;1;66;52;0;0;0;0;4;4;0;0;16;16;24;18;0;0;0;0;0.81132;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.180879485566629;0.804438157510495;0.0146823569228752
"project_2";"2020-05-05 13:05:33";"2020-05-07 11:05:25";1588684833000;1588849945000;0;"L2b1203beb6172d0";"L2b1203beb6172d0";0;0;1;"2494ea3a719e265da0de7ffdf4922ce28bf94009";0;0;0;0;2;0;0;0;1;1;0;0;29;20;9;9;0;0;0;0;0.76316;0.33333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"p";0.0015333296496385;0.0017402711672383;0.996726399183123
"project_2";"2020-05-05 15:05:15";"2020-05-07 11:05:25";1588692015000;1588849945000;0;"L2b1203beb6172d0";"L2b1203beb6172d0";0;0;1;"43697fec59f7d0cc9af2604af6351ff75f0ed089";0;0;0;0;0;0;0;0;3;3;0;0;770;767;772;767;0;0;0;0;0.99481;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.00133925836308907;0.996887857613477;0.00177288402343393
"project_2";"2020-05-06 10:05:28";"2020-05-07 11:05:26";1588759648000;1588849946000;0.0167;"L2b1203beb6172d0";"L2b1203beb6172d0";0;0;1;"587b1c5723eeafb6a4a84dc244b022b798e21091";0;0;0;0;0;0;0;0;9;8;0;0;43;35;23;22;0;0;0;0;0.86364;0.88889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"p";0.00119912156945837;0.00107796540296849;0.997722913027573
"project_2";"2020-05-06 10:05:40";"2020-05-07 11:05:26";1588760200000;1588849946000;0;"L2b1203beb6172d0";"L2b1203beb6172d0";0;0;1;"2d1290438085a4a6fbf4bde52aa869a47af92f87";0;0;0;0;0;0;0;0;4;4;0;0;17;16;20;19;0;0;0;0;0.94595;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"p";0.00270312853673992;0.00461556879953447;0.992681302663726
"project_2";"2020-05-07 11:05:08";"2020-05-07 12:05:37";1588851488000;1588854817000;81.1833;"L53e7b8a51e98d17";"L53e7b8a51e98d17";0;0;1;"342ea08ad83effa928f56022fb482584aeeda3b3";1;1;2;2;0;0;0;0;3;3;0;0;6;6;4;4;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.0021559285474811;0.994651616537906;0.0031924549146132
"project_2";"2020-05-07 13:05:09";"2020-05-07 13:05:09";1588857369000;1588857369000;42.5333;"L53e7b8a51e98d17";"L53e7b8a51e98d17";0;0;1;"38ec29b1bdacdc1157211151743e8eccf7e61a3f";1;0;0;0;9;9;9;9;5;5;3;0;22;20;14;14;0;0;0;0;0.95556;0.77778;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;"c";0.0662226433901878;0.904541144587383;0.0292362120224293
"project_2";"2020-05-07 13:05:06";"2020-05-07 13:05:06";1588857606000;1588857606000;3.95;"L53e7b8a51e98d17";"L53e7b8a51e98d17";0;0;1;"ab468e26eb4efb698501115d0a749bde7b780c8d";0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"p";0.026834390193301;0.273589804429926;0.699575805376773
"project_2";"2020-05-07 13:05:05";"2020-05-07 13:05:05";1588858565000;1588858565000;15.9833;"L53e7b8a51e98d17";"L53e7b8a51e98d17";0;0;1;"2a9b409dfcc9404746bbac1223db84119ca5229b";0;0;0;0;1;1;2;2;3;3;0;0;5;5;4;4;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"c";0.00230711025375546;0.993626043493607;0.00406684625263808
